4
118 304
0.077769 0.073725 0.21682 0.238595 0.096123 0.098922 0.1011 0.102655 0.102033 0.110432 0.104211 0.108566 0.104211 0.108877 0.10701 0.109499 0.110432 0.11261 0.1112095 0.600688 1.300298 0.626507 0.448572 0.389778 2.785065 0.292412 0.078391 0.0955 0.091145 0.105455 0.0941005 0.098611 0.103588 0.099544 0.091767 0.090212 0.092079 0.084302 0.094567 0.097678 0.085235 0.538162 0.077458 0.077147 0.076525 0.076836 0.083057 0.076214 0.075592 0.074036 0.074658 0.077458 0.074658 0.079324 0.075436 0.074036 0.074658 0.554338 0.080569 0.07217 0.0738805 0.071859 0.073103 0.071548 0.078702 0.06937 0.072792 0.071548 0.071859 0.076836 0.071548 0.071548 0.071859 0.539095 0.072792 0.07217 0.070614 0.070614 0.078391 0.071548 0.070925 0.070925 0.071548 0.077147 0.070614 0.071236 0.070303 0.069681 0.069992 0.430529 1.030906 0.382313 0.6468825 0.4334845 0.723563 0.517942 0.372669 0.905232 2.226372 0.710498 0.361471 0.376713 0.079324 0.474702 0.073103 0.226463 0.4039325 0.407199 0.133452 0.148383 0.105455 0.083679 0.074658 0.100167 0.093634 0.097989 0.087101 0.068126 
60 76 0.05226
76 60 0.047282
61 77 0.0511715
77 61 0.047905
62 78 0.045727
78 62 0.056926
63 79 0.048216
79 63 0.046039
64 80 0.048527
80 64 0.0493045
65 81 0.044483
81 65 0.050083
66 82 0.051327
82 66 0.0542825
67 83 0.0489935
83 67 0.050393
68 84 0.051948
84 68 0.043861
69 85 0.04946
85 69 0.049461
70 86 0.046038
86 70 0.054127
71 87 0.050704
87 71 0.049772
72 88 0.055059
88 72 0.048838
73 89 0.050082
89 73 0.11012
74 90 0.164244
90 74 0.061901
74 91 0.1602
91 74 0.08834
75 92 0.090522
92 75 0
76 92 0.090523
92 76 0.040751
77 92 0.0927
92 77 0.05117
78 92 0.091145
92 78 0.060657
79 92 0.083989
92 79 0.0507
80 92 0.094255
92 80 0.060035
81 92 0.091455
92 81 0.059723
82 92 0.106699
92 82 0.049148
83 92 0.093322
92 83 0.040749
84 92 0.08648
92 84 0.046352
85 92 0.094567
92 85 0.047904
86 92 0.092704
92 86 0.060046
87 92 0.093322
92 87 0.054747
88 92 0.1000095
92 88 0.004041
89 92 0.099855
92 89 0
90 95 0.08461
95 90 0.0611215
91 93 0.1444875
93 91 0.1112055
92 94 0
94 92 0.0029525
93 95 0.101407
95 93 0.073721
94 98 0.0682785
98 94 0
95 96 0.13158
96 95 0.090519
96 97 0.086476
97 96 0.069057
97 98 0.090831
98 97 0
98 99 0
99 98 0
99 100 0.6132675
100 99 1.0282505
100 101 0.058166
101 100 0.089898
100 102 0.17202
102 100 0.028928
101 103 0.036397
103 101 0.033908
101 104 0.077767
104 101 0.109497
101 105 0.039825
105 101 0.052263
102 106 0.080255
106 102 0.0773005
103 107 0.036085
107 103 0.0430815
104 107 0.100785
107 104 0.0754325
105 107 0.041995
107 105 0.0365485
106 114 0.037328
114 106 0.044794
107 108 0.0673445
108 107 0.129715
108 109 0.09052
109 108 0.074657
108 110 0.070611
110 108 0.089589
109 111 0.052259
111 109 0.036706
110 111 0.030796
111 110 0.031418
111 112 0.032973
112 111 0.078702
112 113 0.03764
113 112 0.038884
113 114 0.049772
114 113 0.061592
114 115 0.035461
115 114 0.036706
115 116 0.057237
116 115 0.067814
116 117 0.040128
117 116 0.039506
117 118 0.052882
118 117 0.034528
