4
267 598
0.280899 1.7185265 3.075896 2.148119 2.1471855 2.195558 1.6426245 4.348809 3.290537 2.464636 7.957575 2.108768 2.125255 2.258083 1.638736 4.483193 3.356173 2.2439295 7.607928 2.0463975 2.095081 2.100058 1.5776095 4.5657835 3.2913145 2.36727 8.1593055 2.05993 2.1222995 2.1387865 1.588964 4.24771 3.447629 2.493566 7.304009 2.201157 2.1686495 2.117478 1.5675 4.174919 3.394124 2.457482 7.264814 2.087615 2.107213 2.1201225 1.574344 4.2239135 3.298625 2.446905 8.175326 2.054019 2.005803 2.104413 1.574033 4.321435 3.2505635 2.394956 7.522382 2.0078245 2.098814 2.105657 1.565323 4.23309 3.268762 2.227909 7.4581455 1.979362 2.236308 2.336785 1.689752 4.611355 4.087819 2.21951 7.5424465 2.01078 2.109079 2.268971 1.7238145 4.327656 3.301113 2.374114 7.532648 2.188403 2.0532415 2.0905705 1.564078 4.187673 3.2913145 2.214844 7.299965 2.011402 2.0282 2.2164 1.637803 4.470439 3.584501 2.402733 7.490653 2.0740835 1.940166 2.070195 1.5791655 4.1616985 3.398479 2.391845 7.3346495 2.027578 1.969096 2.100369 1.5601895 4.181763 3.217746 2.5357165 8.199901 1.924613 1.9384555 2.1450085 1.572788 4.110216 3.494912 2.43975 7.41444 2.0641295 2.005492 2.071439 1.5605005 4.7194535 3.380437 2.401488 7.5993735 2.1624285 2.1969575 2.110946 1.582743 4.342277 3.337509 2.528406 7.835945 2.160095 2.147652 2.2118895 1.692241 4.3197235 3.418699 2.596843 8.0152785 2.2106445 2.2461075 2.18467 1.594563 4.22438 3.364572 2.499166 8.00268 2.087304 1.965985 2.114056 1.5517905 4.379917 3.327244 2.320298 7.557845 2.058685 1.949187 2.22231 1.679798 4.349431 3.297069 2.314388 7.405419 1.933634 2.048109 2.141431 1.5729435 4.2198695 3.339375 2.333674 7.534981 2.058685 2.073617 2.107835 1.5828985 4.2957715 3.266584 2.5839335 7.840922 1.968163 2.119034 2.107213 1.579321 4.176163 3.2592735 2.542405 9.8786095 2.031622 2.07175 2.1011465 1.5875645 4.219092 3.380748 2.434151 7.621615 2.053708 2.175027 2.212356 1.686952 4.337922 3.379193 2.388734 7.546957 2.041887 2.0501305 2.256217 1.642469 4.310236 3.460072 2.457482 7.4870755 2.113434 2.053708 2.1139005 1.59503 4.2111595 3.3277105 2.3220095 7.513672 2.044687 2.0560415 2.4595035 1.851821 4.7303415 3.643294 2.2510845 7.36809 2.133343 2.131788 2.177982 1.5440135 4.145056 3.373282 2.325898 7.352225 2.0566635 2.048109 2.0983475 1.555368 4.185807 3.589479 2.655324 8.139242 1.903771 2.172227 2.212978 1.499686 4.213181 3.293648 2.686743 2.070506 2.0417315 2.087926 1.528616 4.7561605 3.60161 3.132823 1.342283 10.3178455 
130 131 0.0253885
131 130 0.1278085
131 132 0.8835965
132 131 2.2734775
132 133 0.148727
133 132 0.2322525
133 134 5.4509365
134 133 5.663555
133 135 0
135 133 0.1434
134 136 0.008705
136 134 0.056605
135 136 2.327138
136 135 2.77757
136 137 0.336028
137 136 0.3831415
137 138 0.1899075
138 137 0.166422
138 139 0.024302
139 138 0.1974935
139 140 1.2718165
140 139 3.0272085
140 141 0.1165305
141 140 0.1330175
141 142 3.9622955
142 141 4.114876
141 143 0
143 141 0.1248915
142 144 0
144 142 0.0925345
143 144 1.8897685
144 143 2.010619
144 145 0.2080195
145 144 0.290597
145 146 0.1821305
146 145 0.143091
146 147 0.065986
147 146 0.4700015
147 148 1.304324
148 147 2.807902
148 149 0.1295965
149 148 0.1485725
149 150 4.562044
150 149 4.7544435
149 151 0
151 149 0.1130715
150 152 0
152 150 0
151 152 1.581807
152 151 1.9378275
152 153 0.2882755
153 152 0.317194
153 154 0.0695225
154 153 0.194418
154 155 0.097093
155 154 0.308396
155 156 1.330454
156 155 2.801214
156 157 0.076245
157 156 0.194142
157 158 4.160138
158 157 4.2669915
157 159 0.547484
159 157 0.1332915
158 160 0
160 158 0.043851
159 160 1.4183375
160 159 1.512901
160 161 0.1933995
161 160 0.2524885
161 162 0.133447
162 161 0.079944
162 163 0.02181
163 162 0.2631275
163 164 0.745014
164 163 1.929742
164 165 0.1796785
165 164 0.3507695
165 166 4.960841
166 165 4.5850635
165 167 0.003418
167 165 0.1354675
166 168 0
168 166 0.011189
167 168 1.7798045
168 167 2.154335
168 169 0.1610475
169 168 0.339435
169 170 0.154601
170 169 0.2213265
170 171 0.0972455
171 170 0.235906
171 172 0.3074895
172 171 0.3529105
172 173 0.080286
173 172 0.1970975
173 174 0.2964505
174 173 0.371575
173 175 0
175 173 0.160199
174 176 0.530374
176 174 0.009011
175 176 0.2415475
176 175 0.223969
176 177 0.2363255
177 176 0.311439
177 178 0.182909
178 177 0.146514
178 179 0.0580505
179 178 0.0595265
179 180 0.07014
180 179 0.393195
180 181 0.2418935
181 180 0.166768
181 182 0.2116835
182 181 0.3056275
181 183 0
183 181 0.1080935
182 184 0
184 182 0
183 184 0.1401365
184 183 0.03297
184 185 0.049524
185 184 0.302105
185 186 0.130337
186 185 0.133759
186 187 0.0720525
187 186 0.515572
187 188 0.6201175
188 187 0.1976855
188 189 0.066599
189 188 0.1750125
189 190 0.1634665
190 189 0.3600655
189 191 0
191 189 0.103272
190 192 0
192 190 0.0847575
191 192 0.1255165
192 191 0.285251
192 193 0.2826765
193 192 0.266642
193 194 0.1678215
194 193 0.230192
194 195 0.140333
195 194 0.2476075
195 196 0.2822905
196 195 0.18882
196 197 0.0580455
197 196 0.181078
197 198 0.195353
198 197 0.2574115
197 199 0.431765
199 197 0.08243
198 200 0.001551
200 198 0.001234
199 200 0.0956535
200 199 0.132202
200 201 0.333382
201 200 0.4408475
201 202 0.147446
202 201 0.1824425
202 203 0.088071
203 202 0.001045
203 204 0
204 203 0.2222605
204 205 0.1193285
205 204 0.171747
205 206 0.108407
206 205 0.3471555
205 207 0
207 205 0.145889
206 208 0.748436
208 206 0
207 208 0.122251
208 207 0.1164925
208 209 0.210508
209 208 0.2179595
209 210 0.028616
210 209 0.171711
210 211 0.054163
211 210 0.283192
211 212 0.188815
212 211 0.2720325
212 213 0.1149735
213 212 0.2123415
213 214 0.2144835
214 213 0.206551
213 215 0
215 213 0.126914
214 216 0
216 214 0.072159
215 216 0.176377
216 215 0.251033
216 217 0.3355615
217 216 0.290909
217 218 0.044791
218 217 0.187886
218 219 0.0876045
219 218 0.2500615
219 220 0.223966
220 219 0.1872645
220 221 0.047626
221 220 0.175167
221 222 0.145425
222 221 0.2990955
221 223 0
223 221 0.137957
222 224 0.622452
224 222 0
223 224 0.100942
224 223 0.1108935
224 225 0.167422
225 224 0.2801745
225 226 0.187885
226 225 0.1541345
226 227 0.0409405
227 226 0.058749
227 228 0.0961155
228 227 0.236414
228 229 0.115129
229 228 0.1911875
229 230 0.2365695
230 229 0.330358
229 231 0
231 229 0.144023
230 232 0
232 230 0.046338
231 232 0.1686005
232 231 0.206237
232 233 0.2156465
233 232 0.136617
233 234 0
234 233 0.342334
234 235 0.2400295
235 234 0.243371
235 236 0.2231885
236 235 0.193175
236 237 0.0644245
237 236 0.177657
237 238 0.140292
238 237 0.3210255
237 239 0
239 237 0.136869
238 240 0
240 238 0.125353
239 240 0.1619125
240 239 0.3211795
240 241 0.3238935
241 240 0.194163
241 242 0.115717
242 241 0.1684435
242 243 0.054161
243 242 0.398288
243 244 0.3581945
244 243 0.353066
244 245 0.194765
245 244 0.159302
245 246 0.1640895
246 245 0.2359465
245 247 0
247 245 0.145268
246 248 0
248 246 0.106377
247 248 0.141537
248 247 0.281673
248 249 0.285631
249 248 0.255292
249 250 0.094252
250 249 0.105763
250 251 0
251 250 0.179922
251 252 0.1413755
252 251 0.241702
252 253 0.14779
253 252 0.12493
253 254 0.079944
254 253 0.2605215
253 255 0
255 253 0.167043
254 256 0
256 254 0.092068
255 256 0.151491
256 255 0.267831
256 257 0.3293385
257 256 0.191361
257 258 0.157395
258 257 0
258 259 0
259 258 0.24388
259 260 0.177034
260 259 0.285911
260 261 0.1600455
261 260 0.278409
260 262 0
262 260 0.158643
261 263 0.08834
263 261 0.032962
262 263 0.044171
263 262 0.1587985
263 264 0.3095925
264 263 0.270069
264 265 0.195974
265 264 0.0010855
265 266 0
266 265 0.280923
266 267 0.1192955
267 266 0
